TotalSF,Overall Qual,Neighborhood,Bsmt Qual,Exter Qual,Kitchen Qual,Garage Cars,TotalBathrooms,Age,Garage Finish,SalePrice
32661225.0,8,NridgHt,Ex,Gd,Ex,2.0,2.5,1,Fin,344133
34012224.0,8,NridgHt,Ex,Gd,Gd,3.0,2.5,0,Fin,298236
38937600.0,8,NridgHt,Ex,Gd,Ex,3.0,2.5,1,Fin,329900
33454656.0,9,NridgHt,Ex,Gd,Ex,3.0,2.0,3,Fin,360000
25250625.0,8,NridgHt,Gd,Gd,Ex,3.0,2.5,0,Fin,281000
28901376.0,9,NridgHt,Ex,Ex,Gd,3.0,2.0,1,RFn,372397
28515600.0,9,NridgHt,Ex,Ex,Ex,3.0,2.0,2,Fin,378000
28901376.0,9,NridgHt,Ex,Gd,Ex,3.0,2.0,3,Fin,374000
53348416.0,9,NridgHt,Ex,Ex,Ex,3.0,2.5,1,Fin,437154
23677956.0,8,NridgHt,Gd,Gd,Ex,2.0,2.5,1,Fin,275000
27541504.0,8,NridgHt,Gd,Gd,Gd,3.0,2.5,2,RFn,279000
16744464.0,7,NridgHt,Gd,Gd,Gd,2.0,2.0,1,RFn,185850
21996100.0,9,NridgHt,Ex,Ex,Ex,2.0,2.0,1,RFn,282500
16842816.0,7,NridgHt,Gd,Gd,Gd,2.0,2.0,1,RFn,202500
16842816.0,7,NridgHt,Gd,Gd,Gd,2.0,2.0,1,RFn,202665
25583364.0,9,NridgHt,Ex,Gd,Ex,3.0,2.0,0,Fin,332200
24980004.0,9,NridgHt,Ex,Ex,Gd,2.0,2.0,0,RFn,310090
17766225.0,7,NridgHt,Gd,Gd,Gd,2.0,2.0,3,RFn,171750
15586704.0,6,Gilbert,Gd,Gd,Gd,2.0,2.0,1,Fin,169990
13249600.0,6,Gilbert,Gd,Gd,Gd,2.0,2.5,1,Fin,170440
13853284.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,0,Fin,169985
13293316.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,0,RFn,179665
21206025.0,7,Gilbert,Gd,Gd,Gd,3.0,2.5,0,Fin,219210
15824484.0,6,Gilbert,Gd,Gd,Gd,2.0,2.0,0,Fin,174190
13249600.0,6,Gilbert,Gd,Gd,TA,2.0,2.5,0,RFn,172785
33616804.0,8,Gilbert,Gd,Gd,Gd,3.0,2.5,2,Fin,258000
13853284.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,0,Fin,185101
15586704.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,0,Fin,210250
20142144.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,3,Fin,234000
17514225.0,8,Blmngtn,Gd,Gd,Gd,2.0,2.0,3,Fin,215000
19272100.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,4,Fin,246990
17665209.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,2,Fin,178740
19900521.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,2,Fin,225000
14017536.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,1,Fin,167240
11737476.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,1,Fin,156820
19131876.0,7,Blmngtn,Gd,Gd,Gd,2.0,2.0,1,Fin,213490
21659716.0,8,Blmngtn,Gd,Gd,Ex,3.0,2.0,0,Fin,264561
18974736.0,7,Blmngtn,Gd,Gd,Gd,3.0,2.0,0,Fin,246578
19430464.0,5,Gilbert,Gd,Gd,TA,2.0,2.5,1,Fin,192140
14447601.0,6,Gilbert,Gd,Gd,Gd,2.0,2.5,4,Fin,183200
12496225.0,8,Gilbert,Ex,Gd,Gd,2.0,2.5,2,Fin,178000
16353936.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,2,Fin,201490
27857284.0,8,Gilbert,Gd,Gd,Gd,2.0,2.5,6,RFn,230500
14447601.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,3,Fin,180000
18326961.0,6,Gilbert,Gd,TA,TA,2.0,2.5,6,RFn,172400
22657600.0,6,Gilbert,Gd,TA,TA,2.0,2.5,6,Fin,215000
22108804.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,8,Fin,199900
18498601.0,6,Gilbert,Gd,TA,TA,2.0,2.5,6,Fin,173000
32251041.0,7,Gilbert,Gd,Gd,Gd,3.0,3.5,0,RFn,287602
30880249.0,7,Gilbert,Gd,Gd,Gd,2.0,2.5,7,Fin,230000
38192400.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,9,Fin,348000
24960016.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,8,Fin,286000
31674384.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,6,RFn,300000
84345856.0,10,NoRidge,Ex,Gd,Gd,3.0,3.5,11,Fin,625000
52562500.0,9,NoRidge,Ex,Gd,Ex,3.0,2.5,6,RFn,405000
24344356.0,8,NoRidge,Gd,Gd,Gd,2.0,2.5,8,RFn,280000
32114889.0,8,NoRidge,Gd,Gd,Gd,2.0,2.5,8,Fin,258000
46158436.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,11,RFn,350000
76265289.0,9,NoRidge,Ex,Gd,Ex,3.0,3.5,13,RFn,584500
39413284.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,12,Fin,321000
38651089.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,12,RFn,290000
47389456.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,13,Fin,315000
25280784.0,8,Somerst,Gd,Gd,Gd,2.0,2.5,1,Fin,252000
25100100.0,8,Somerst,Ex,Gd,Gd,3.0,2.5,0,RFn,336820
39325441.0,8,Somerst,Ex,Gd,Ex,3.0,1.5,1,Fin,423000
24800400.0,8,Somerst,Ex,Gd,Gd,2.0,2.0,0,RFn,290000
23503104.0,7,Somerst,Gd,Gd,Gd,3.0,2.0,1,RFn,232000
20358144.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,0,Fin,199000
14699556.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,0,RFn,198600
53523856.0,9,Somerst,Ex,Gd,Ex,3.0,3.5,0,RFn,405749
19954089.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,0,RFn,232600
24730729.0,8,Somerst,Gd,Gd,Gd,3.0,2.5,0,RFn,266000
14915044.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,1,RFn,186500
18404100.0,6,Somerst,Gd,Gd,Gd,2.0,2.5,1,RFn,200825
15382084.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,0,RFn,197000
14333796.0,6,Somerst,Gd,Gd,Gd,2.0,2.0,0,Fin,185000
14356521.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,1,Unf,176000
15171025.0,7,Somerst,Gd,Gd,Gd,2.0,2.0,0,RFn,187750
11737476.0,6,SawyerW,TA,TA,Gd,0.0,1.5,1,,139500
17640000.0,7,SawyerW,Gd,Gd,Gd,2.0,2.0,1,RFn,186800
11512449.0,6,SawyerW,Gd,TA,Gd,0.0,1.5,1,,132000
11716929.0,6,SawyerW,Gd,Gd,TA,2.0,1.5,1,Unf,142500
12068676.0,6,SawyerW,Gd,TA,Gd,2.0,1.5,2,Unf,158000
18173169.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,1,Fin,184000
15634116.0,7,SawyerW,Gd,Gd,Gd,2.0,2.5,1,RFn,184900
21298225.0,6,SawyerW,Gd,TA,TA,2.0,2.5,9,RFn,187000
15737089.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,14,RFn,175900
18472804.0,6,SawyerW,Gd,Gd,Gd,2.0,2.5,14,RFn,248500
17589636.0,6,SawyerW,Gd,Gd,Gd,2.0,2.0,16,RFn,172000
13329801.0,6,SawyerW,Gd,Gd,Gd,2.0,2.0,15,RFn,151000
10732176.0,6,SawyerW,Gd,TA,Gd,2.0,2.5,12,Fin,150000
10036224.0,4,SawyerW,TA,TA,TA,1.0,1.0,40,Unf,107000
7606564.0,5,SawyerW,TA,TA,TA,1.0,1.0,41,Unf,119900
8785296.0,5,Sawyer,TA,TA,TA,2.0,1.0,44,Unf,129500
26873856.0,5,Sawyer,TA,TA,TA,2.0,2.0,43,Unf,125000
10942864.0,6,Sawyer,,TA,TA,2.0,2.0,29,RFn,119500
10797796.0,5,Sawyer,TA,TA,TA,2.0,1.0,44,Unf,144000
8584900.0,6,Sawyer,Gd,TA,TA,2.0,1.0,29,Unf,151000
8714304.0,5,Sawyer,TA,TA,TA,1.0,1.0,41,Unf,126000
7290000.0,5,Sawyer,TA,TA,TA,1.0,1.0,38,Unf,116000
7700625.0,5,Sawyer,TA,TA,TA,2.0,1.0,43,Unf,133500
9437184.0,5,Sawyer,TA,TA,TA,1.0,1.5,41,Unf,120875
7868025.0,5,Sawyer,TA,TA,TA,1.0,1.0,41,Unf,137000
7485696.0,5,Sawyer,TA,TA,TA,0.0,1.0,42,,124000
11451456.0,5,Sawyer,TA,TA,TA,1.0,1.0,45,Unf,135000
7806436.0,5,Sawyer,TA,TA,TA,1.0,1.0,39,Unf,129200
49561600.0,7,Veenker,Gd,Gd,Gd,2.0,2.0,32,RFn,260000
37478884.0,8,NoRidge,Gd,Gd,Gd,2.0,2.5,15,Unf,260000
48804196.0,8,NoRidge,Ex,Gd,Gd,3.0,2.5,14,RFn,334000
40678884.0,8,NoRidge,Gd,Gd,Gd,3.0,2.5,13,RFn,310000
32319225.0,7,NoRidge,Gd,Gd,Gd,2.0,2.5,14,RFn,268000
23736384.0,8,NoRidge,Gd,Gd,Gd,3.0,2.0,12,RFn,262000
11758041.0,7,Somerst,Gd,Gd,Gd,2.0,1.5,2,RFn,176400
13995081.0,8,Somerst,Gd,Gd,Gd,2.0,1.5,1,Fin,197000
8526400.0,7,Somerst,Gd,TA,Gd,2.0,2.5,1,RFn,151000
8797156.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,1,RFn,147400
8797156.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,1,RFn,149900
8526400.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,1,RFn,144152
14470416.0,6,Somerst,Gd,Gd,Gd,2.0,2.5,6,Unf,166000
12924025.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,7,Unf,183900
11812969.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,6,Unf,165000
7236100.0,7,Somerst,Gd,Gd,Gd,2.0,2.5,3,RFn,139000
15657849.0,7,Somerst,Gd,Gd,Gd,1.0,2.5,9,Unf,200000
22127616.0,8,Somerst,Gd,Gd,Gd,2.0,2.0,5,RFn,221000
20088324.0,8,Veenker,Gd,Gd,Ex,2.0,1.5,11,Fin,270000
13133376.0,6,Veenker,Gd,Gd,TA,2.0,1.5,29,RFn,165000
13727025.0,8,Greens,Gd,Gd,TA,2.0,1.0,26,Fin,214000
9659664.0,8,Greens,Gd,Gd,Gd,2.0,1.0,26,Fin,188000
13527684.0,8,Greens,Gd,Gd,Gd,2.0,1.0,26,Fin,190000
13527684.0,8,Greens,Gd,Gd,Gd,2.0,1.0,28,Fin,170000
30536676.0,9,Veenker,Ex,Gd,Gd,3.0,0.5,25,Fin,385000
12524521.0,5,NWAmes,Gd,TA,TA,2.0,2.0,34,Fin,146500
19448100.0,7,NWAmes,TA,TA,Gd,2.0,3.0,38,RFn,170000
34574400.0,7,NWAmes,TA,TA,TA,2.0,2.0,38,RFn,262500
12531600.0,6,NWAmes,TA,TA,TA,2.0,2.5,38,RFn,179900
40475044.0,6,NWAmes,TA,TA,Gd,2.0,2.5,38,Unf,250000
18593344.0,6,NWAmes,TA,TA,TA,2.0,2.0,34,RFn,165150
16016004.0,7,NWAmes,TA,TA,TA,2.0,2.0,39,RFn,164500
12194064.0,7,NWAmes,TA,TA,TA,2.0,1.5,37,Unf,140000
8643600.0,5,NAmes,TA,TA,TA,1.0,2.0,39,Fin,135500
9941409.0,5,NAmes,TA,TA,TA,2.0,1.0,38,RFn,142000
19713600.0,5,NAmes,Gd,TA,TA,2.0,1.5,38,RFn,155000
8573184.0,6,NAmes,TA,TA,Gd,2.0,1.0,38,RFn,157500
9960336.0,5,NAmes,TA,TA,TA,1.0,1.5,38,RFn,138500
6911641.0,5,NAmes,Gd,TA,TA,1.0,1.0,38,RFn,140000
9941409.0,5,NAmes,TA,TA,TA,1.0,1.0,40,RFn,124400
11716929.0,5,NAmes,TA,TA,TA,1.0,1.0,39,Unf,158000
10653696.0,5,NAmes,TA,TA,Gd,2.0,1.5,41,Unf,146000
23145721.0,6,NWAmes,TA,TA,TA,2.0,2.5,35,RFn,190000
9922500.0,5,NAmes,TA,TA,TA,1.0,1.0,45,Unf,136500
6718464.0,5,NAmes,TA,TA,TA,2.0,1.0,48,Unf,129900
25502500.0,5,NAmes,TA,TA,TA,2.0,2.0,47,Fin,145000
18636489.0,6,NAmes,TA,TA,Gd,1.0,2.0,41,RFn,185900
14085009.0,6,NAmes,TA,TA,TA,1.0,1.0,42,RFn,160000
15872256.0,6,NAmes,TA,TA,TA,2.0,1.5,42,Fin,167000
12960000.0,5,NAmes,TA,TA,TA,2.0,1.5,42,Fin,157500
7717284.0,6,NAmes,TA,TA,TA,1.0,1.0,48,RFn,140000
9696996.0,5,NAmes,TA,TA,Ex,2.0,1.5,48,RFn,150000
14017536.0,5,NAmes,TA,TA,TA,1.0,1.0,46,Unf,151500
5992704.0,6,NAmes,TA,TA,TA,1.0,1.0,72,Unf,129800
9144576.0,5,NAmes,TA,TA,TA,1.0,1.0,52,RFn,137000
9144576.0,5,NAmes,TA,TA,TA,1.0,1.0,59,Unf,137000
10284849.0,4,BrkSide,TA,TA,TA,1.0,1.5,60,Unf,121600
4743684.0,4,BrkSide,Gd,TA,Fa,0.0,1.0,83,,85500
4384836.0,4,BrkSide,Fa,TA,TA,2.0,1.0,80,Unf,79900
9048064.0,5,BrkSide,Fa,TA,TA,2.0,1.0,98,Unf,127000
16949689.0,5,NAmes,TA,TA,TA,2.0,1.0,45,Unf,161000
22014864.0,5,NAmes,TA,TA,TA,1.0,1.0,54,RFn,146500
12166144.0,5,NAmes,TA,TA,TA,1.0,1.0,55,RFn,135000
41062464.0,5,NAmes,TA,TA,TA,2.0,2.0,55,Unf,137900
15697444.0,6,NAmes,TA,TA,Fa,1.0,1.0,65,Unf,133000
17305600.0,5,NAmes,TA,TA,TA,1.0,1.5,57,Unf,137000
7884864.0,5,NAmes,TA,TA,TA,1.0,1.0,52,Unf,121000
22581504.0,5,NAmes,TA,TA,TA,2.0,2.0,39,Unf,119000
13972644.0,6,NAmes,TA,TA,TA,2.0,1.0,42,RFn,172000
13727025.0,5,NAmes,TA,TA,TA,2.0,1.0,45,Unf,98600
27436644.0,7,NAmes,TA,TA,Gd,2.0,2.5,40,Fin,226000
10188864.0,5,NAmes,TA,TA,TA,1.0,1.0,52,Unf,118000
51724864.0,8,NAmes,TA,Gd,Gd,2.0,2.0,88,Unf,235000
9144576.0,6,NAmes,TA,TA,TA,2.0,1.0,43,RFn,135000
12152196.0,5,NAmes,TA,TA,TA,2.0,1.0,44,Unf,132500
11778624.0,5,NAmes,TA,TA,TA,1.0,1.0,47,RFn,143000
15264649.0,5,NAmes,Fa,TA,TA,1.0,1.5,49,RFn,132000
17214201.0,6,NAmes,TA,TA,TA,1.0,1.5,46,RFn,145250
14386849.0,6,NAmes,TA,TA,TA,2.0,1.5,48,RFn,162000
14424804.0,5,NAmes,TA,TA,TA,1.0,1.0,50,RFn,148000
10732176.0,5,NAmes,TA,TA,TA,1.0,1.0,49,Fin,141000
11370384.0,6,NAmes,TA,TA,TA,1.0,1.0,50,Fin,153000
12545764.0,5,NAmes,TA,TA,Gd,1.0,1.0,49,Unf,134450
8003241.0,5,NAmes,Gd,TA,TA,2.0,1.0,27,Unf,135960
9922500.0,6,NAmes,TA,TA,Gd,1.0,1.0,52,RFn,156000
16949689.0,6,NAmes,TA,TA,TA,2.0,1.0,52,Unf,140000
9144576.0,5,NAmes,TA,TA,TA,1.0,1.0,54,RFn,139500
11329956.0,6,NAmes,TA,TA,Gd,2.0,1.5,55,Unf,155000
6713281.0,5,NAmes,Gd,TA,TA,2.0,1.0,50,Unf,127000
9090225.0,5,NAmes,TA,TA,TA,1.0,1.0,50,Unf,133500
10036224.0,5,NAmes,TA,TA,TA,1.0,1.5,51,Fin,125000
7033104.0,5,NAmes,TA,TA,TA,1.0,1.0,55,Fin,142000
25070049.0,7,NAmes,TA,Gd,TA,3.0,1.5,65,Unf,167000
14311089.0,5,NAmes,TA,TA,TA,2.0,1.0,50,Unf,159000
55517401.0,5,OldTown,TA,TA,TA,3.0,2.5,81,RFn,180000
11614464.0,6,NAmes,TA,TA,TA,2.0,1.5,59,Unf,127000
10478169.0,6,OldTown,Fa,TA,TA,1.0,2.0,82,Unf,112000
4575321.0,3,OldTown,TA,TA,Gd,1.0,1.0,76,Unf,99800
6245001.0,5,OldTown,TA,TA,Gd,1.0,1.0,52,Unf,117000
10361961.0,5,OldTown,TA,TA,TA,1.0,1.0,85,Unf,108480
4601025.0,3,NAmes,TA,TA,TA,2.0,1.0,77,Unf,68000
3564544.0,4,OldTown,Fa,TA,Fa,1.0,1.0,106,Unf,86900
11424400.0,5,OldTown,TA,TA,TA,2.0,1.0,86,Unf,120000
14845609.0,6,OldTown,TA,TA,TA,2.0,2.0,91,Unf,155500
21132409.0,4,OldTown,Fa,TA,TA,2.0,1.5,96,Unf,80000
9610000.0,3,OldTown,TA,TA,TA,3.0,1.0,91,Unf,105000
33431524.0,5,OldTown,TA,TA,TA,2.0,2.0,106,Unf,160000
13897984.0,5,OldTown,Fa,TA,Gd,2.0,2.0,70,Unf,170000
13957696.0,6,NAmes,TA,TA,TA,2.0,2.0,41,RFn,160000
10214416.0,5,NAmes,TA,TA,TA,2.0,1.0,40,RFn,159950
11390625.0,6,NAmes,TA,TA,TA,1.0,1.0,43,Unf,165000
19184400.0,6,NAmes,TA,TA,Gd,2.0,1.5,44,RFn,159000
12595401.0,6,NAmes,TA,TA,TA,1.0,1.5,44,RFn,147000
7485696.0,5,NAmes,TA,TA,TA,1.0,1.0,42,Unf,115000
9259849.0,6,NAmes,TA,TA,TA,2.0,1.0,47,Fin,159500
6718464.0,6,NAmes,TA,TA,Gd,1.0,1.0,47,Unf,120000
5992704.0,5,NAmes,TA,TA,TA,1.0,1.0,49,Unf,129900
23609881.0,6,NAmes,TA,TA,TA,2.0,2.0,45,RFn,183000
8667136.0,7,NAmes,,TA,Gd,2.0,2.0,47,Unf,157500
40119556.0,7,NAmes,TA,TA,TA,2.0,3.0,44,RFn,277500
21939856.0,5,NAmes,TA,TA,TA,1.0,1.0,49,RFn,207500
15618304.0,4,NAmes,TA,TA,Gd,1.0,1.5,56,Unf,147500
9634816.0,4,NAmes,TA,TA,TA,0.0,1.5,57,,135000
4326400.0,5,NAmes,,TA,TA,2.0,1.0,56,Unf,109500
4326400.0,4,NAmes,,TA,TA,2.0,1.0,56,Unf,109900
9734400.0,5,NAmes,TA,TA,TA,1.0,1.0,47,RFn,133700
4326400.0,3,NAmes,,TA,TA,2.0,2.0,56,Unf,81400
4326400.0,3,NAmes,,TA,TA,2.0,2.0,57,Unf,87500
4326400.0,3,NAmes,,TA,TA,2.0,2.0,56,Unf,93500
21790224.0,5,NAmes,TA,TA,TA,0.0,2.0,46,,119000
11902500.0,5,NAmes,TA,TA,TA,1.0,1.0,47,RFn,141000
11902500.0,5,NAmes,TA,TA,TA,1.0,1.0,45,RFn,146000
11262736.0,6,NAmes,TA,TA,TA,2.0,1.5,40,RFn,155000
8543929.0,5,NAmes,TA,TA,TA,1.0,1.0,44,Unf,134500
9828225.0,7,NAmes,TA,TA,TA,2.0,1.0,44,Unf,120000
6718464.0,5,NAmes,TA,TA,TA,1.0,1.0,44,Unf,105000
9455625.0,5,NAmes,TA,TA,TA,0.0,1.0,44,,124000
22505536.0,5,OldTown,Fa,Gd,TA,2.0,2.0,106,Unf,169000
11168964.0,4,OldTown,TA,TA,TA,1.0,1.0,81,Unf,107000
20684304.0,5,OldTown,TA,TA,TA,1.0,1.0,58,Unf,135000
19900521.0,4,OldTown,TA,TA,Fa,1.0,1.0,86,Unf,111500
13046544.0,6,OldTown,TA,TA,Gd,2.0,1.0,106,Unf,156500
16080100.0,7,OldTown,TA,TA,Ex,2.0,1.5,81,Unf,178000
12730624.0,7,OldTown,TA,TA,TA,2.0,1.0,106,Fin,139900
6300100.0,7,OldTown,TA,TA,Gd,1.0,1.0,76,Unf,105000
5948721.0,6,OldTown,TA,TA,Gd,1.0,1.0,76,Unf,110000
23425600.0,4,OldTown,TA,Gd,Fa,2.0,2.0,106,Unf,111500
9585216.0,6,OldTown,TA,TA,TA,1.0,1.0,82,Unf,108000
6411024.0,5,OldTown,TA,TA,TA,1.0,1.0,81,Unf,111500
17106496.0,5,OldTown,Fa,TA,Ex,1.0,1.0,126,Unf,124000
5308416.0,4,OldTown,TA,TA,TA,1.0,1.0,56,RFn,105000
8317456.0,6,OldTown,Fa,TA,TA,2.0,1.0,86,Unf,116000
12180100.0,3,OldTown,TA,TA,TA,1.0,1.0,101,Unf,96900
8294400.0,5,OldTown,TA,TA,TA,2.0,1.0,51,Unf,135500
15586704.0,5,OldTown,TA,TA,Gd,2.0,1.5,82,Unf,139000
2178576.0,3,OldTown,Fa,TA,TA,1.0,1.0,85,Unf,61500
9821956.0,6,OldTown,Fa,TA,TA,1.0,1.5,61,Unf,120000
12166144.0,3,OldTown,TA,TA,TA,1.0,1.0,51,Unf,126175
6140484.0,3,OldTown,TA,TA,Fa,1.0,1.0,86,Unf,64000
23775376.0,6,OldTown,Fa,TA,Fa,1.0,2.0,96,Unf,137000
21557449.0,4,OldTown,TA,TA,TA,3.0,2.0,106,Unf,87000
19501056.0,7,OldTown,Gd,TA,TA,2.0,1.5,92,Unf,163000
29528356.0,7,OldTown,TA,TA,TA,2.0,2.0,96,Unf,155000
11696400.0,5,OldTown,TA,TA,TA,1.0,1.0,106,Unf,79000
17598025.0,7,OldTown,TA,TA,TA,1.0,1.0,90,Unf,144000
11696400.0,6,OldTown,TA,TA,TA,1.0,1.0,96,Unf,114504
16974400.0,7,OldTown,Fa,TA,Gd,2.0,1.5,86,Unf,157000
12960000.0,6,OldTown,TA,TA,TA,1.0,1.0,83,Unf,125000
60078001.0,10,OldTown,TA,Gd,Ex,3.0,2.5,114,Unf,475000
9734400.0,5,OldTown,TA,TA,TA,0.0,2.0,86,,93500
8294400.0,5,OldTown,TA,TA,TA,2.0,1.0,48,Unf,125000
9363600.0,3,IDOTRR,TA,Fa,Fa,0.0,1.0,88,,64500
5588496.0,4,BrkSide,TA,TA,TA,0.0,1.0,65,,100000
17023876.0,6,BrkSide,TA,TA,Fa,1.0,1.0,67,Unf,140200
20268004.0,6,BrkSide,TA,TA,TA,1.0,1.0,82,Unf,202500
18766224.0,6,BrkSide,TA,TA,TA,2.0,2.0,59,Unf,159000
9174841.0,5,OldTown,Gd,TA,TA,2.0,1.0,67,Unf,119900
7884864.0,6,BrkSide,TA,TA,TA,2.0,1.0,72,Unf,114500
12845056.0,5,BrkSide,Gd,TA,TA,1.0,1.0,70,Unf,115000
9314704.0,3,BrkSide,TA,Gd,TA,1.0,1.0,76,Unf,75000
7828804.0,5,BrkSide,TA,TA,TA,1.0,1.0,81,Unf,88000
3326976.0,4,BrkSide,,TA,TA,0.0,1.0,59,,80500
17589636.0,5,BrkSide,TA,TA,TA,1.0,1.0,78,Unf,149000
11485321.0,5,BrkSide,TA,TA,Gd,1.0,1.0,76,Unf,110000
10949481.0,6,OldTown,TA,TA,Gd,2.0,1.0,81,Unf,110500
3415104.0,5,BrkSide,TA,TA,TA,1.0,1.0,85,Unf,89000
9541921.0,5,BrkSide,TA,TA,TA,1.0,1.0,84,Unf,113000
5992704.0,5,BrkSide,TA,TA,TA,1.0,1.0,81,Unf,109000
43125489.0,6,OldTown,TA,TA,TA,2.0,2.0,44,Unf,220000
8294400.0,4,BrkSide,TA,TA,TA,2.0,1.0,36,Unf,129000
14100025.0,6,OldTown,TA,TA,Gd,1.0,1.0,96,Unf,117000
4322241.0,4,OldTown,TA,TA,Fa,0.0,1.0,65,,52500
11943936.0,4,IDOTRR,TA,TA,Fa,2.0,2.0,82,Unf,107000
9339136.0,5,IDOTRR,Fa,Fa,TA,1.0,1.0,96,Unf,116500
5053504.0,5,IDOTRR,TA,TA,Gd,0.0,1.0,87,,72000
12475024.0,6,IDOTRR,TA,TA,TA,1.0,2.0,69,Unf,119500
12411529.0,5,IDOTRR,TA,TA,Gd,1.0,1.5,68,Unf,125500
9991921.0,3,IDOTRR,TA,TA,TA,1.0,1.0,84,Unf,91000
3218436.0,6,IDOTRR,TA,TA,TA,0.0,1.0,71,,84500
8714304.0,6,IDOTRR,TA,TA,TA,1.0,1.0,76,Unf,90000
13322500.0,5,Sawyer,TA,TA,TA,1.0,1.0,55,Unf,137500
33212169.0,6,Sawyer,TA,TA,TA,2.0,2.0,42,Unf,150000
10758400.0,5,Sawyer,,TA,TA,2.0,1.0,56,RFn,131000
14182756.0,5,ClearCr,TA,TA,Gd,1.0,1.0,48,Unf,130000
4260096.0,5,Edwards,,TA,TA,1.0,1.0,71,Unf,125000
6697744.0,5,SWISU,TA,TA,TA,1.0,1.0,70,Unf,80000
10361961.0,7,SWISU,Gd,TA,TA,1.0,2.0,2,Unf,157000
14554225.0,4,Sawyer,TA,TA,TA,2.0,1.5,43,Unf,148000
6718464.0,4,Sawyer,,TA,TA,2.0,2.0,39,Unf,90000
10208025.0,6,Sawyer,TA,TA,TA,1.0,1.0,43,RFn,154500
10188864.0,5,Sawyer,TA,TA,TA,2.0,1.0,39,Unf,153600
14470416.0,5,Sawyer,TA,TA,TA,2.0,1.0,40,RFn,164500
7728400.0,6,Sawyer,TA,TA,TA,1.0,1.0,42,Unf,132000
10093329.0,5,Sawyer,TA,TA,TA,1.0,1.0,40,Fin,142500
11350161.0,5,Sawyer,TA,TA,TA,1.0,1.5,38,Unf,158000
12054784.0,6,Sawyer,TA,TA,TA,2.0,1.5,28,Fin,149500
16744464.0,5,Sawyer,TA,TA,TA,2.0,1.5,39,Unf,165000
24039409.0,5,Sawyer,TA,TA,TA,2.0,2.5,38,RFn,180000
9241600.0,6,Sawyer,TA,TA,TA,2.0,1.0,28,Unf,160500
34821801.0,5,Sawyer,Gd,TA,TA,2.0,2.0,29,Fin,156500
34187409.0,5,Sawyer,TA,TA,TA,2.0,2.0,29,RFn,157000
23931664.0,5,Sawyer,TA,Gd,Gd,2.0,2.0,48,Unf,172500
22467600.0,5,Sawyer,TA,TA,TA,2.0,2.0,49,RFn,155000
28313041.0,5,Sawyer,TA,TA,TA,2.0,1.5,51,Unf,170000
6843456.0,5,Sawyer,TA,TA,Fa,1.0,1.0,82,Unf,105000
6594624.0,4,Sawyer,TA,TA,TA,1.0,0.0,41,Unf,145000
16499844.0,5,Sawyer,TA,TA,TA,2.0,1.5,50,Unf,168000
30525625.0,7,ClearCr,Gd,TA,TA,2.0,1.0,39,Unf,278000
9000000.0,5,ClearCr,Gd,TA,TA,2.0,1.0,43,Unf,164000
34550884.0,7,ClearCr,TA,Gd,TA,2.0,2.0,53,Fin,225000
5769604.0,5,Sawyer,Gd,TA,TA,2.0,1.0,35,Unf,130000
7033104.0,5,Sawyer,TA,TA,TA,2.0,1.0,32,Unf,142500
13616100.0,7,ClearCr,Gd,Gd,Gd,1.0,2.5,26,Fin,148400
19000881.0,7,ClearCr,Gd,TA,Gd,2.0,1.5,20,RFn,190000
13446889.0,4,Edwards,TA,TA,TA,2.0,1.5,52,RFn,146000
9603801.0,5,Edwards,TA,TA,TA,1.0,1.0,64,Unf,128000
24127744.0,5,Edwards,TA,TA,Ex,1.0,3.0,58,Unf,225000
